station,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,daylightmins,tminsq,tmaxsq,tavgsq,departsq,wetbulbsq,heatsq,coolsq,preciptotalsq,resultspeedsq,resultdirsq,avgspeedsq,daylightminssq
1,2011-05-27 00:00:00,58,40,49.0,-13.0,41,46.0,16.0,0.0,1900-01-01 04:22:00,1900-01-01 19:16:00,0.0,29.21,29.93,7.3,5,8.7,2011,5,27,894.0,1600,3364,2401.0,169.0,2116.0,256.0,0.0,0.0,53.29,25,75.68999999999998,799236.0
1,2011-05-28 00:00:00,62,51,57.0,-6.0,55,55.0,8.0,0.0,1900-01-01 04:21:00,1900-01-01 19:16:00,0.12,29.1,29.83,6.0,18,6.7,2011,5,28,895.0,2601,3844,3249.0,36.0,3025.0,64.0,0.0,0.0144,36.0,324,44.89,801025.0
1,2011-05-29 00:00:00,70,52,61.0,-3.0,59,60.0,4.0,0.0,1900-01-01 04:21:00,1900-01-01 19:17:00,1.88,29.16,29.86,3.6,11,5.7,2011,5,29,896.0,2704,4900,3721.0,9.0,3600.0,16.0,0.0,3.5343999999999998,12.96,121,32.49,802816.0
1,2011-05-30 00:00:00,88,56,72.0,8.0,65,69.0,0.0,7.0,1900-01-01 04:20:00,1900-01-01 19:18:00,0.0,29.26,29.97,12.4,20,12.8,2011,5,30,898.0,3136,7744,5184.0,64.0,4761.0,0.0,49.0,0.0,153.76000000000002,400,163.84000000000003,806404.0
1,2011-05-31 00:00:00,85,69,77.0,13.0,64,68.0,0.0,12.0,1900-01-01 04:20:00,1900-01-01 19:19:00,0.08,29.34,30.04,12.4,22,13.2,2011,5,31,899.0,4761,7225,5929.0,169.0,4624.0,0.0,144.0,0.0064,153.76000000000002,484,174.23999999999998,808201.0
1,2011-06-01 00:00:00,81,59,70.0,6.0,49,59.0,0.0,5.0,1900-01-01 04:19:00,1900-01-01 19:20:00,0.0,29.44,30.17,10.7,27,10.5,2011,6,1,901.0,3481,6561,4900.0,36.0,3481.0,0.0,25.0,0.0,114.48999999999998,729,110.25,811801.0
1,2011-06-02 00:00:00,69,56,63.0,-1.0,44,53.0,2.0,0.0,1900-01-01 04:19:00,1900-01-01 19:20:00,0.02,29.45,30.19,9.0,6,9.4,2011,6,2,901.0,3136,4761,3969.0,1.0,2809.0,4.0,0.0,0.0004,81.0,36,88.36000000000001,811801.0
1,2011-06-03 00:00:00,87,55,71.0,7.0,62,67.0,0.0,6.0,1900-01-01 04:18:00,1900-01-01 19:21:00,0.01,29.31,30.04,10.8,17,11.5,2011,6,3,903.0,3025,7569,5041.0,49.0,4489.0,0.0,36.0,0.0001,116.64000000000001,289,132.25,815409.0
1,2011-06-04 00:00:00,92,64,78.0,14.0,64,68.0,0.0,13.0,1900-01-01 04:18:00,1900-01-01 19:22:00,0.18,29.31,30.02,1.4,26,8.5,2011,6,4,904.0,4096,8464,6084.0,196.0,4624.0,0.0,169.0,0.0324,1.9599999999999997,676,72.25,817216.0
1,2011-06-05 00:00:00,85,60,73.0,8.0,55,62.0,0.0,8.0,1900-01-01 04:17:00,1900-01-01 19:23:00,0.0,29.36,30.08,3.1,7,5.4,2011,6,5,906.0,3600,7225,5329.0,64.0,3844.0,0.0,64.0,0.0,9.610000000000001,49,29.160000000000004,820836.0
1,2011-06-06 00:00:00,93,60,77.0,11.0,64,69.0,0.0,12.0,1900-01-01 04:17:00,1900-01-01 19:23:00,0.0,29.15,29.89,8.5,20,9.7,2011,6,6,906.0,3600,8649,5929.0,121.0,4761.0,0.0,144.0,0.0,72.25,400,94.08999999999999,820836.0
1,2011-06-07 00:00:00,96,75,86.0,20.0,65,72.0,0.0,21.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.11,29.82,10.3,23,10.6,2011,6,7,907.0,5625,9216,7396.0,400.0,5184.0,0.0,441.0,0.0,106.09000000000002,529,112.36,822649.0
1,2011-06-08 00:00:00,95,66,81.0,15.0,64,71.0,0.0,16.0,1900-01-01 04:17:00,1900-01-01 19:25:00,0.17,29.13,29.81,11.6,24,13.4,2011,6,8,908.0,4356,9025,6561.0,225.0,5041.0,0.0,256.0,0.028900000000000006,134.56,576,179.56,824464.0
1,2011-06-09 00:00:00,69,50,60.0,-6.0,52,55.0,5.0,0.0,1900-01-01 04:16:00,1900-01-01 19:25:00,0.93,29.28,30.0,8.0,4,12.5,2011,6,9,909.0,2500,4761,3600.0,36.0,3025.0,25.0,0.0,0.8649000000000001,64.0,16,156.25,826281.0
1,2011-06-10 00:00:00,69,51,60.0,-7.0,56,57.0,5.0,0.0,1900-01-01 04:16:00,1900-01-01 19:26:00,0.52,29.21,29.94,6.4,3,8.0,2011,6,10,910.0,2601,4761,3600.0,49.0,3249.0,25.0,0.0,0.27040000000000003,40.96000000000001,9,64.0,828100.0
1,2011-06-11 00:00:00,62,52,57.0,-10.0,54,55.0,8.0,0.0,1900-01-01 04:16:00,1900-01-01 19:26:00,0.03,29.24,29.95,4.7,5,5.7,2011,6,11,910.0,2704,3844,3249.0,100.0,3025.0,64.0,0.0,0.0009,22.090000000000003,25,32.49,828100.0
1,2011-06-12 00:00:00,64,50,57.0,-11.0,45,52.0,8.0,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,0.0,29.38,30.1,8.3,3,8.9,2011,6,12,911.0,2500,4096,3249.0,121.0,2704.0,64.0,0.0,0.0,68.89000000000001,9,79.21000000000001,829921.0
1,2011-06-13 00:00:00,72,54,63.0,-5.0,43,53.0,2.0,0.0,1900-01-01 04:16:00,1900-01-01 19:27:00,0.0,29.39,30.11,7.5,6,7.8,2011,6,13,911.0,2916,5184,3969.0,25.0,2809.0,4.0,0.0,0.0,56.25,36,60.839999999999996,829921.0
1,2011-06-14 00:00:00,77,53,65.0,-3.0,49,56.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.25,30.01,7.8,9,8.6,2011,6,14,912.0,2809,5929,4225.0,9.0,3136.0,0.0,0.0,0.0,60.839999999999996,81,73.96,831744.0
1,2011-06-15 00:00:00,71,57,64.0,-4.0,59,61.0,1.0,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.8,29.0,29.73,9.2,15,11.2,2011,6,15,912.0,3249,5041,4096.0,16.0,3721.0,1.0,0.0,0.6400000000000001,84.63999999999999,225,125.43999999999998,831744.0
1,2011-06-16 00:00:00,81,61,71.0,2.0,59,63.0,0.0,6.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.04,29.05,29.76,5.5,29,7.5,2011,6,16,913.0,3721,6561,5041.0,4.0,3969.0,0.0,36.0,0.0016,30.25,841,56.25,833569.0
1,2011-06-17 00:00:00,82,60,71.0,2.0,60,64.0,0.0,6.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.0,29.13,29.83,5.8,6,6.6,2011,6,17,913.0,3600,6724,5041.0,4.0,4096.0,0.0,36.0,0.0,33.64,36,43.559999999999995,833569.0
1,2011-06-18 00:00:00,84,61,73.0,3.0,62,65.0,0.0,8.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.0,29.1,29.82,4.6,6,6.4,2011,6,18,913.0,3721,7056,5329.0,9.0,4225.0,0.0,64.0,0.0,21.159999999999997,36,40.96000000000001,833569.0
1,2011-06-19 00:00:00,81,63,72.0,2.0,65,68.0,0.0,7.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.0,29.03,29.75,4.1,11,5.2,2011,6,19,914.0,3969,6561,5184.0,4.0,4624.0,0.0,49.0,0.0,16.81,121,27.040000000000003,835396.0
1,2011-06-20 00:00:00,79,65,72.0,2.0,67,69.0,0.0,7.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.18,29.01,29.72,6.2,16,8.1,2011,6,20,914.0,4225,6241,5184.0,4.0,4761.0,0.0,49.0,0.0324,38.440000000000005,256,65.61,835396.0
1,2011-06-21 00:00:00,89,66,78.0,8.0,70,72.0,0.0,13.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.45,28.92,29.64,11.5,18,12.1,2011,6,21,914.0,4356,7921,6084.0,64.0,5184.0,0.0,169.0,0.2025,132.25,324,146.41,835396.0
1,2011-06-22 00:00:00,73,64,69.0,-1.0,63,65.0,0.0,4.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.02,28.89,29.59,12.6,21,13.4,2011,6,22,914.0,4096,5329,4761.0,1.0,4225.0,0.0,16.0,0.0004,158.76,441,179.56,835396.0
1,2011-06-23 00:00:00,71,62,67.0,-3.0,59,62.0,0.0,2.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.01,28.9,29.6,11.4,26,12.7,2011,6,23,914.0,3844,5041,4489.0,9.0,3844.0,0.0,4.0,0.0001,129.96,676,161.29,835396.0
1,2011-06-24 00:00:00,68,60,64.0,-7.0,56,59.0,1.0,0.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.08,29.76,9.4,29,9.6,2011,6,24,914.0,3600,4624,4096.0,49.0,3481.0,1.0,0.0,0.0,88.36000000000001,841,92.16,835396.0
1,2011-06-25 00:00:00,79,58,69.0,-2.0,53,60.0,0.0,4.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.21,29.92,2.5,10,4.6,2011,6,25,914.0,3364,6241,4761.0,4.0,3600.0,0.0,16.0,0.0,6.25,100,21.159999999999997,835396.0
1,2011-06-26 00:00:00,81,57,69.0,-2.0,53,60.0,0.0,4.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.0,29.23,29.94,5.8,9,6.9,2011,6,26,913.0,3249,6561,4761.0,4.0,3600.0,0.0,16.0,0.0,33.64,81,47.61000000000001,833569.0
1,2011-06-27 00:00:00,81,65,73.0,2.0,63,67.0,0.0,8.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.03,29.08,29.8,6.9,21,10.8,2011,6,27,913.0,4225,6561,5329.0,4.0,4489.0,0.0,64.0,0.0009,47.61000000000001,441,116.64000000000001,833569.0
1,2011-06-28 00:00:00,81,63,72.0,1.0,54,61.0,0.0,7.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.28,29.98,9.1,30,9.6,2011,6,28,912.0,3969,6561,5184.0,1.0,3721.0,0.0,49.0,0.0,82.80999999999999,900,92.16,831744.0
1,2011-06-29 00:00:00,81,59,70.0,-1.0,56,62.0,0.0,5.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.35,30.06,3.7,8,5.4,2011,6,29,912.0,3481,6561,4900.0,1.0,3844.0,0.0,25.0,0.0,13.690000000000001,64,29.160000000000004,831744.0
1,2011-06-30 00:00:00,88,60,74.0,2.0,62,67.0,0.0,9.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,912.0,3600,7744,5476.0,4.0,4489.0,0.0,81.0,0.0,67.24,289,88.36000000000001,831744.0
1,2011-07-01 00:00:00,89,72,81.0,9.0,62,68.0,0.0,16.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.0,29.24,29.96,14.3,18,14.9,2011,7,1,911.0,5184,7921,6561.0,81.0,4624.0,0.0,256.0,0.0,204.49,324,222.01000000000002,829921.0
1,2011-07-02 00:00:00,94,71,83.0,11.0,70,74.0,0.0,18.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.0,29.25,29.95,3.9,24,8.3,2011,7,2,911.0,5041,8836,6889.0,121.0,5476.0,0.0,324.0,0.0,15.209999999999999,576,68.89000000000001,829921.0
1,2011-07-03 00:00:00,84,69,77.0,5.0,57,65.0,0.0,12.0,1900-01-01 04:21:00,1900-01-01 19:31:00,0.0,29.28,29.98,4.7,2,5.9,2011,7,3,910.0,4761,7056,5929.0,25.0,4225.0,0.0,144.0,0.0,22.090000000000003,4,34.81,828100.0
1,2011-07-04 00:00:00,89,65,77.0,5.0,55,64.0,0.0,12.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.0,29.26,29.97,2.9,5,4.3,2011,7,4,908.0,4225,7921,5929.0,25.0,4096.0,0.0,144.0,0.0,8.41,25,18.49,824464.0
1,2011-07-05 00:00:00,91,68,80.0,8.0,60,68.0,0.0,15.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.0,29.25,29.96,5.2,28,6.2,2011,7,5,908.0,4624,8281,6400.0,64.0,4624.0,0.0,225.0,0.0,27.040000000000003,784,38.440000000000005,824464.0
1,2011-07-06 00:00:00,86,70,78.0,6.0,61,67.0,0.0,13.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.0,29.27,29.97,5.7,4,7.5,2011,7,6,907.0,4900,7396,6084.0,36.0,4489.0,0.0,169.0,0.0,32.49,16,56.25,822649.0
1,2011-07-07 00:00:00,82,63,73.0,1.0,53,62.0,0.0,8.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.0,29.22,29.95,5.1,7,6.2,2011,7,7,907.0,3969,6724,5329.0,1.0,3844.0,0.0,64.0,0.0,26.009999999999998,49,38.440000000000005,822649.0
1,2011-07-08 00:00:00,86,61,74.0,1.0,51,62.0,0.0,9.0,1900-01-01 04:24:00,1900-01-01 19:29:00,0.0,29.17,29.88,5.1,6,6.0,2011,7,8,905.0,3721,7396,5476.0,1.0,3844.0,0.0,81.0,0.0,26.009999999999998,36,36.0,819025.0
1,2011-07-09 00:00:00,91,61,76.0,3.0,58,66.0,0.0,11.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.0,29.21,29.92,5.2,19,5.9,2011,7,9,904.0,3721,8281,5776.0,9.0,4356.0,0.0,121.0,0.0,27.040000000000003,361,34.81,817216.0
1,2011-07-10 00:00:00,91,74,83.0,10.0,68,72.0,0.0,18.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.0,29.18,29.89,9.3,19,9.7,2011,7,10,904.0,5476,8281,6889.0,100.0,5184.0,0.0,324.0,0.0,86.49000000000001,361,94.08999999999999,817216.0
1,2011-07-11 00:00:00,88,71,80.0,7.0,71,74.0,0.0,15.0,1900-01-01 04:26:00,1900-01-01 19:28:00,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,902.0,5041,7744,6400.0,49.0,5476.0,0.0,225.0,0.1521,30.25,625,72.25,813604.0
1,2011-07-12 00:00:00,87,70,79.0,6.0,63,69.0,0.0,14.0,1900-01-01 04:27:00,1900-01-01 19:28:00,0.01,29.25,29.94,5.6,2,7.7,2011,7,12,901.0,4900,7569,6241.0,36.0,4761.0,0.0,196.0,0.0001,31.359999999999996,4,59.290000000000006,811801.0
1,2011-07-13 00:00:00,74,63,69.0,-4.0,57,62.0,0.0,4.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.0,29.35,30.06,10.5,4,10.9,2011,7,13,899.0,3969,5476,4761.0,16.0,3844.0,0.0,16.0,0.0,110.25,16,118.81,808201.0
1,2011-07-14 00:00:00,82,59,71.0,-2.0,56,63.0,0.0,6.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.0,29.3,30.02,6.5,10,8.0,2011,7,14,899.0,3481,6724,5041.0,4.0,3969.0,0.0,36.0,0.0,42.25,100,64.0,808201.0
1,2011-07-15 00:00:00,87,70,79.0,5.0,60,66.0,0.0,14.0,1900-01-01 04:29:00,1900-01-01 19:26:00,0.0,29.27,29.98,5.4,9,6.7,2011,7,15,897.0,4900,7569,6241.0,25.0,4356.0,0.0,196.0,0.0,29.160000000000004,81,44.89,804609.0
1,2011-07-16 00:00:00,89,71,80.0,6.0,61,68.0,0.0,15.0,1900-01-01 04:30:00,1900-01-01 19:25:00,0.0,29.32,30.02,3.4,19,4.3,2011,7,16,895.0,5041,7921,6400.0,36.0,4624.0,0.0,225.0,0.0,11.559999999999999,361,18.49,801025.0
1,2011-07-17 00:00:00,95,69,82.0,8.0,69,74.0,0.0,17.0,1900-01-01 04:31:00,1900-01-01 19:25:00,0.0,29.35,30.06,6.2,22,6.4,2011,7,17,894.0,4761,9025,6724.0,64.0,5476.0,0.0,289.0,0.0,38.440000000000005,484,40.96000000000001,799236.0
1,2011-07-18 00:00:00,92,80,86.0,12.0,75,78.0,0.0,21.0,1900-01-01 04:32:00,1900-01-01 19:24:00,0.01,29.23,29.96,10.6,25,10.8,2011,7,18,892.0,6400,8464,7396.0,144.0,6084.0,0.0,441.0,0.0001,112.36,625,116.64000000000001,795664.0
1,2011-07-19 00:00:00,93,78,86.0,12.0,72,76.0,0.0,21.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.0,29.17,29.89,4.5,7,6.2,2011,7,19,890.0,6084,8649,7396.0,144.0,5776.0,0.0,441.0,0.0,20.25,49,38.440000000000005,792100.0
1,2011-07-20 00:00:00,99,73,86.0,12.0,73,77.0,0.0,21.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.02,29.08,29.8,9.0,23,10.7,2011,7,20,890.0,5329,9801,7396.0,144.0,5929.0,0.0,441.0,0.0004,81.0,529,114.48999999999998,792100.0
1,2011-07-21 00:00:00,99,75,87.0,13.0,70,76.0,0.0,22.0,1900-01-01 04:34:00,1900-01-01 19:22:00,0.02,29.1,29.8,6.2,28,8.8,2011,7,21,888.0,5625,9801,7569.0,169.0,5776.0,0.0,484.0,0.0004,38.440000000000005,784,77.44000000000001,788544.0
1,2011-07-22 00:00:00,88,70,79.0,5.0,70,73.0,0.0,14.0,1900-01-01 04:35:00,1900-01-01 19:21:00,1.55,29.18,29.88,1.7,9,9.0,2011,7,22,886.0,4900,7744,6241.0,25.0,5329.0,0.0,196.0,2.4025000000000003,2.8899999999999997,81,81.0,784996.0
1,2011-07-23 00:00:00,87,70,79.0,5.0,70,73.0,0.0,14.0,1900-01-01 04:36:00,1900-01-01 19:20:00,6.86,29.23,29.95,0.8,30,5.3,2011,7,23,884.0,4900,7569,6241.0,25.0,5329.0,0.0,196.0,47.0596,0.6400000000000001,900,28.09,781456.0
1,2011-07-24 00:00:00,87,72,80.0,6.0,70,73.0,0.0,15.0,1900-01-01 04:37:00,1900-01-01 19:19:00,0.18,29.26,29.97,1.5,23,6.4,2011,7,24,882.0,5184,7569,6400.0,36.0,5329.0,0.0,225.0,0.0324,2.25,529,40.96000000000001,777924.0
1,2011-07-25 00:00:00,88,73,81.0,7.0,66,71.0,0.0,16.0,1900-01-01 04:38:00,1900-01-01 19:18:00,0.0,29.2,29.91,3.4,32,6.5,2011,7,25,880.0,5329,7744,6561.0,49.0,5041.0,0.0,256.0,0.0,11.559999999999999,1024,42.25,774400.0
1,2011-07-26 00:00:00,83,71,77.0,3.0,63,68.0,0.0,12.0,1900-01-01 04:39:00,1900-01-01 19:18:00,0.0,29.18,29.88,6.3,5,8.5,2011,7,26,879.0,5041,6889,5929.0,9.0,4624.0,0.0,144.0,0.0,39.69,25,72.25,772641.0
1,2011-07-27 00:00:00,90,68,79.0,5.0,66,70.0,0.0,14.0,1900-01-01 04:40:00,1900-01-01 19:17:00,0.71,29.13,29.85,6.2,16,9.5,2011,7,27,877.0,4624,8100,6241.0,25.0,4900.0,0.0,196.0,0.5041,38.440000000000005,256,90.25,769129.0
1,2011-07-28 00:00:00,87,73,80.0,6.0,71,74.0,0.0,15.0,1900-01-01 04:41:00,1900-01-01 19:16:00,0.7,29.2,29.89,3.2,23,6.8,2011,7,28,875.0,5329,7569,6400.0,36.0,5476.0,0.0,225.0,0.48999999999999994,10.240000000000002,529,46.239999999999995,765625.0
1,2011-07-29 00:00:00,86,71,79.0,5.0,67,71.0,0.0,14.0,1900-01-01 04:42:00,1900-01-01 19:15:00,0.7,29.28,29.98,4.3,4,5.9,2011,7,29,873.0,5041,7396,6241.0,25.0,5041.0,0.0,196.0,0.48999999999999994,18.49,16,34.81,762129.0
1,2011-07-30 00:00:00,91,67,79.0,5.0,64,70.0,0.0,14.0,1900-01-01 04:43:00,1900-01-01 19:14:00,0.0,29.35,30.05,2.4,13,3.4,2011,7,30,871.0,4489,8281,6241.0,25.0,4900.0,0.0,196.0,0.0,5.76,169,11.559999999999999,758641.0
1,2011-07-31 00:00:00,90,68,79.0,5.0,69,73.0,0.0,14.0,1900-01-01 04:44:00,1900-01-01 19:13:00,0.0,29.35,30.06,4.9,25,5.0,2011,7,31,869.0,4624,8100,6241.0,25.0,5329.0,0.0,196.0,0.0,24.010000000000005,625,25.0,755161.0
1,2011-08-01 00:00:00,91,74,83.0,10.0,72,75.0,0.0,18.0,1900-01-01 04:45:00,1900-01-01 19:11:00,0.0,29.28,29.99,4.2,27,4.9,2011,8,1,866.0,5476,8281,6889.0,100.0,5625.0,0.0,324.0,0.0,17.64,729,24.010000000000005,749956.0
1,2011-08-02 00:00:00,93,74,84.0,11.0,73,76.0,0.0,19.0,1900-01-01 04:46:00,1900-01-01 19:10:00,0.43,29.04,29.77,8.3,21,9.1,2011,8,2,864.0,5476,8649,7056.0,121.0,5776.0,0.0,361.0,0.18489999999999998,68.89000000000001,441,82.80999999999999,746496.0
1,2011-08-03 00:00:00,86,72,79.0,6.0,67,71.0,0.0,14.0,1900-01-01 04:47:00,1900-01-01 19:09:00,0.0,29.11,29.81,6.9,2,8.0,2011,8,3,862.0,5184,7396,6241.0,36.0,5041.0,0.0,196.0,0.0,47.61000000000001,4,64.0,743044.0
1,2011-08-04 00:00:00,84,69,77.0,4.0,66,69.0,0.0,12.0,1900-01-01 04:48:00,1900-01-01 19:08:00,0.0,29.25,29.94,5.3,5,6.0,2011,8,4,860.0,4761,7056,5929.0,16.0,4761.0,0.0,144.0,0.0,28.09,25,36.0,739600.0
1,2011-08-05 00:00:00,83,69,76.0,3.0,68,71.0,0.0,11.0,1900-01-01 04:49:00,1900-01-01 19:07:00,0.0,29.21,29.93,4.0,5,5.5,2011,8,5,858.0,4761,6889,5776.0,9.0,5041.0,0.0,121.0,0.0,16.0,25,30.25,736164.0
1,2011-08-06 00:00:00,85,72,79.0,6.0,70,72.0,0.0,14.0,1900-01-01 04:50:00,1900-01-01 19:06:00,0.18,29.1,29.82,2.5,5,4.0,2011,8,6,856.0,5184,7225,6241.0,36.0,5184.0,0.0,196.0,0.0324,6.25,25,16.0,732736.0
1,2011-08-07 00:00:00,86,68,77.0,4.0,69,71.0,0.0,12.0,1900-01-01 04:51:00,1900-01-01 19:04:00,0.75,29.03,29.75,4.6,27,6.4,2011,8,7,853.0,4624,7396,5929.0,16.0,5041.0,0.0,144.0,0.5625,21.159999999999997,729,40.96000000000001,727609.0
1,2011-08-08 00:00:00,80,68,74.0,1.0,67,69.0,0.0,9.0,1900-01-01 04:52:00,1900-01-01 19:03:00,0.63,29.0,29.72,4.0,4,6.2,2011,8,8,851.0,4624,6400,5476.0,1.0,4761.0,0.0,81.0,0.39690000000000003,16.0,16,38.440000000000005,724201.0
1,2011-08-09 00:00:00,80,64,72.0,-1.0,61,66.0,0.0,7.0,1900-01-01 04:53:00,1900-01-01 19:02:00,0.0,28.97,29.67,10.8,28,11.1,2011,8,9,849.0,4096,6400,5184.0,1.0,4356.0,0.0,49.0,0.0,116.64000000000001,784,123.21,720801.0
1,2011-08-10 00:00:00,77,61,69.0,-4.0,54,61.0,0.0,4.0,1900-01-01 04:54:00,1900-01-01 19:00:00,0.0,29.14,29.84,7.3,31,8.7,2011,8,10,846.0,3721,5929,4761.0,16.0,3721.0,0.0,16.0,0.0,53.29,961,75.68999999999998,715716.0
1,2011-08-11 00:00:00,81,57,69.0,-4.0,54,61.0,0.0,4.0,1900-01-01 04:55:00,1900-01-01 18:59:00,0.0,29.25,29.95,2.0,24,3.0,2011,8,11,844.0,3249,6561,4761.0,16.0,3721.0,0.0,16.0,0.0,4.0,576,9.0,712336.0
1,2011-08-12 00:00:00,81,60,71.0,-2.0,59,64.0,0.0,6.0,1900-01-01 04:56:00,1900-01-01 18:58:00,0.0,29.22,29.94,8.3,19,8.5,2011,8,12,842.0,3600,6561,5041.0,4.0,4096.0,0.0,36.0,0.0,68.89000000000001,361,72.25,708964.0
1,2011-08-13 00:00:00,83,62,73.0,0.0,64,66.0,0.0,8.0,1900-01-01 04:57:00,1900-01-01 18:56:00,0.75,29.15,29.86,3.6,27,6.7,2011,8,13,839.0,3844,6889,5329.0,0.0,4356.0,0.0,64.0,0.5625,12.96,729,44.89,703921.0
1,2011-08-14 00:00:00,75,62,69.0,-3.0,60,63.0,0.0,4.0,1900-01-01 04:58:00,1900-01-01 18:55:00,0.0,29.24,29.95,10.4,36,11.7,2011,8,14,837.0,3844,5625,4761.0,9.0,3969.0,0.0,16.0,0.0,108.16000000000001,1296,136.89,700569.0
1,2011-08-15 00:00:00,82,57,70.0,-2.0,55,62.0,0.0,5.0,1900-01-01 04:59:00,1900-01-01 18:54:00,0.0,29.28,29.98,2.4,2,4.9,2011,8,15,835.0,3249,6724,4900.0,4.0,3844.0,0.0,25.0,0.0,5.76,4,24.010000000000005,697225.0
1,2011-08-16 00:00:00,85,61,73.0,1.0,58,64.0,0.0,8.0,1900-01-01 05:00:00,1900-01-01 18:52:00,0.0,29.32,30.03,2.9,18,3.9,2011,8,16,832.0,3721,7225,5329.0,1.0,4096.0,0.0,64.0,0.0,8.41,324,15.209999999999999,692224.0
1,2011-08-17 00:00:00,83,62,73.0,1.0,63,67.0,0.0,8.0,1900-01-01 05:01:00,1900-01-01 18:51:00,0.0,29.31,30.02,5.6,22,6.0,2011,8,17,830.0,3844,6889,5329.0,1.0,4489.0,0.0,64.0,0.0,31.359999999999996,484,36.0,688900.0
1,2011-08-18 00:00:00,84,67,76.0,4.0,60,66.0,0.0,11.0,1900-01-01 05:02:00,1900-01-01 18:49:00,0.0,29.23,29.96,2.3,4,5.2,2011,8,18,827.0,4489,7056,5776.0,16.0,4356.0,0.0,121.0,0.0,5.289999999999999,16,27.040000000000003,683929.0
1,2011-08-19 00:00:00,87,64,76.0,5.0,63,68.0,0.0,11.0,1900-01-01 05:03:00,1900-01-01 18:48:00,0.0,29.18,29.89,3.3,14,5.2,2011,8,19,825.0,4096,7569,5776.0,25.0,4624.0,0.0,121.0,0.0,10.889999999999999,196,27.040000000000003,680625.0
1,2011-08-20 00:00:00,80,66,73.0,2.0,67,69.0,0.0,8.0,1900-01-01 05:04:00,1900-01-01 18:46:00,1.11,29.22,29.92,1.3,21,3.4,2011,8,20,822.0,4356,6400,5329.0,4.0,4761.0,0.0,64.0,1.2321000000000002,1.6900000000000002,441,11.559999999999999,675684.0
1,2011-08-21 00:00:00,80,64,72.0,1.0,58,63.0,0.0,7.0,1900-01-01 05:05:00,1900-01-01 18:45:00,0.0,29.26,29.97,8.0,32,8.5,2011,8,21,820.0,4096,6400,5184.0,1.0,3969.0,0.0,49.0,0.0,64.0,1024,72.25,672400.0
1,2011-08-22 00:00:00,82,59,71.0,0.0,59,64.0,0.0,6.0,1900-01-01 05:06:00,1900-01-01 18:43:00,0.0,29.3,30.02,1.6,26,4.1,2011,8,22,817.0,3481,6724,5041.0,0.0,4096.0,0.0,36.0,0.0,2.5600000000000005,676,16.81,667489.0
1,2011-08-23 00:00:00,73,62,68.0,-3.0,63,65.0,0.0,3.0,1900-01-01 05:08:00,1900-01-01 18:42:00,0.65,29.1,29.86,9.1,20,9.8,2011,8,23,814.0,3844,5329,4624.0,9.0,4225.0,0.0,9.0,0.42250000000000004,82.80999999999999,400,96.04000000000002,662596.0
1,2011-08-24 00:00:00,92,69,81.0,10.0,65,70.0,0.0,16.0,1900-01-01 05:09:00,1900-01-01 18:40:00,0.0,28.99,29.7,8.2,27,10.7,2011,8,24,811.0,4761,8464,6561.0,100.0,4900.0,0.0,256.0,0.0,67.24,729,114.48999999999998,657721.0
