date,latitude,longitude,nummosquitos,wnvpresent,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,daylightmins,tminsq,tmaxsq,tavgsq,departsq,wetbulbsq,heatsq,coolsq,preciptotalsq,resultspeedsq,resultdirsq,avgspeedsq,daylightminssq,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_OTHERS
2009-08-27,41.94016,-87.794896,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,1,0,0,0
2009-08-27,41.903002,-87.688267,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.960616,-87.777189,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.704336,-87.703736,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.800737,-87.71188,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.768388,-87.678649,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.773215,-87.60088,11,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.773215,-87.60088,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,0,1,0
2009-08-27,41.822536,-87.666343,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.822536,-87.666343,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,1,0,0,0
2009-08-27,41.766202,-87.562889,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.766202,-87.562889,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,0,1,0
2009-08-27,41.754292,-87.590773,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.673408,-87.599862,3,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.673408,-87.599862,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,1,0,0,0
2009-08-27,41.726465,-87.585413,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,1,0,0,0
2009-08-27,41.678618,-87.559308,4,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.678618,-87.559308,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,1,0,0,0
2009-08-27,41.740641,-87.546587,14,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.740641,-87.546587,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,0,1,0
2009-08-27,41.680946,-87.535198,3,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.680946,-87.535198,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,1,0,0,0
2009-08-27,41.659112,-87.538693,4,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.659112,-87.538693,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,1,0,0,0
2009-08-27,41.992478,-87.862995,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.974689,-87.890615,3,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.974689,-87.890615,10,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.974689,-87.890615,46,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.974689,-87.890615,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.974689,-87.890615,3,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.974689,-87.890615,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,0,1,0
2009-08-27,41.974689,-87.890615,6,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,0,1,0
2009-08-27,41.957799,-87.930995,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.743402,-87.731435,9,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.947227,-87.671457,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.904194,-87.756155,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.951866,-87.725057,1,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,1,0,0
2009-08-27,41.951866,-87.725057,2,0,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0.95,29.36,30.08,9.1,7.0,9.7,803.0,3721.0,4489.0,4096.0,36.0,3721.0,1.0,0.0,0.9025,82.80999999999999,49.0,94.09,644809.0,0,0,1,0
2009-09-03,41.891118,-87.654491,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.891118,-87.654491,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.867108,-87.654224,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.867108,-87.654224,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.867108,-87.654224,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,42.01743,-87.687769,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.732984,-87.649642,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.732984,-87.649642,5,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.732984,-87.649642,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,0,1
2009-09-03,41.868077,-87.666901,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.662014,-87.724608,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.662014,-87.724608,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.662014,-87.724608,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,0,1
2009-09-03,41.878114,-87.629798,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.878114,-87.629798,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,0,1
2009-09-03,41.991429,-87.747113,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.868142,-87.696269,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.94016,-87.794896,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.94016,-87.794896,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.801179,-87.679447,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.801179,-87.679447,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,41.800737,-87.71188,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.768388,-87.678649,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.768388,-87.678649,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.773215,-87.60088,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.773215,-87.60088,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.773215,-87.60088,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,41.766202,-87.562889,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.766202,-87.562889,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,41.821582,-87.627796,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,41.803423,-87.642984,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.798697,-87.736812,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.798697,-87.736812,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.726465,-87.585413,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.726465,-87.585413,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,41.678618,-87.559308,4,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.678618,-87.559308,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.678618,-87.559308,4,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,41.740641,-87.546587,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.740641,-87.546587,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.740641,-87.546587,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,41.680946,-87.535198,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.659112,-87.538693,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.659112,-87.538693,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.974689,-87.890615,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.974689,-87.890615,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.974689,-87.890615,16,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.974689,-87.890615,5,1,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.974689,-87.890615,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.974689,-87.890615,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.974689,-87.890615,2,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,1,0,0,0
2009-09-03,41.957799,-87.930995,3,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
2009-09-03,41.957799,-87.930995,1,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,0,1,0
2009-09-03,41.743402,-87.731435,13,0,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0.0,29.42,30.16,4.7,5.0,6.0,785.0,3136.0,5625.0,4356.0,4.0,3481.0,0.0,1.0,0.0,22.090000000000003,25.0,36.0,616225.0,0,1,0,0
